"speciesId","name","stage","stageZh","prompt"
"woolly_rhino","冰河犀牛","egg","灵胎初醒","冰河犀牛 的 灵胎初醒 阶段。外形：冰角蛋。系列：史前生物。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"woolly_rhino","冰河犀牛","baby","凡尘砺心","冰河犀牛 的 凡尘砺心 阶段。外形：披毛犀。系列：史前生物。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"woolly_rhino","冰河犀牛","growing","道法初成","冰河犀牛 的 道法初成 阶段。外形：冰角犀。系列：史前生物。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"woolly_rhino","冰河犀牛","mature","大劫淬炼","冰河犀牛 的 大劫淬炼 阶段。外形：破冰犀。系列：史前生物。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"woolly_rhino","冰河犀牛","legendary","封神登天","冰河犀牛 的 封神登天 阶段。外形：冰河之主。系列：史前生物。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"woolly_rhino","冰河犀牛","transcendent","归真永恒","冰河犀牛 的 归真永恒 阶段。外形：冰河尊者。系列：史前生物。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","egg","灵胎初醒","粽子 的 灵胎初醒 阶段。外形：箬叶籽。系列：传统节日。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","baby","凡尘砺心","粽子 的 凡尘砺心 阶段。外形：糯米团。系列：传统节日。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","growing","道法初成","粽子 的 道法初成 阶段。外形：蜜枣粽。系列：传统节日。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","mature","大劫淬炼","粽子 的 大劫淬炼 阶段。外形：龙舟粽。系列：传统节日。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","legendary","封神登天","粽子 的 封神登天 阶段。外形：五月粽。系列：传统节日。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"zongzi","粽子","transcendent","归真永恒","粽子 的 归真永恒 阶段。外形：屈子之志。系列：传统节日。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","egg","灵胎初醒","汤圆 的 灵胎初醒 阶段。外形：糯米团。系列：传统节日。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","baby","凡尘砺心","汤圆 的 凡尘砺心 阶段。外形：小圆子。系列：传统节日。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","growing","道法初成","汤圆 的 道法初成 阶段。外形：流心芝麻。系列：传统节日。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","mature","大劫淬炼","汤圆 的 大劫淬炼 阶段。外形：元宵。系列：传统节日。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","legendary","封神登天","汤圆 的 封神登天 阶段。外形：元夕汤圆。系列：传统节日。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"tangyuan","汤圆","transcendent","归真永恒","汤圆 的 归真永恒 阶段。外形：玉润尊者。系列：传统节日。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","egg","灵胎初醒","月饼 的 灵胎初醒 阶段。外形：面团胚。系列：传统节日。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","baby","凡尘砺心","月饼 的 凡尘砺心 阶段。外形：小月饼。系列：传统节日。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","growing","道法初成","月饼 的 道法初成 阶段。外形：莲蓉月饼。系列：传统节日。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","mature","大劫淬炼","月饼 的 大劫淬炼 阶段。外形：冰皮流心。系列：传统节日。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","legendary","封神登天","月饼 的 封神登天 阶段。外形：中秋月饼。系列：传统节日。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"mooncake","月饼","transcendent","归真永恒","月饼 的 归真永恒 阶段。外形：明月尊者。系列：传统节日。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","egg","灵胎初醒","青团 的 灵胎初醒 阶段。外形：艾草芽。系列：传统节日。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","baby","凡尘砺心","青团 的 凡尘砺心 阶段。外形：小青团。系列：传统节日。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","growing","道法初成","青团 的 道法初成 阶段。外形：艾香团。系列：传统节日。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","mature","大劫淬炼","青团 的 大劫淬炼 阶段。外形：清明团。系列：传统节日。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","legendary","封神登天","青团 的 封神登天 阶段。外形：春意青团。系列：传统节日。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"qingtuan","青团","transcendent","归真永恒","青团 的 归真永恒 阶段。外形：青翠尊者。系列：传统节日。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","egg","灵胎初醒","重阳糕 的 灵胎初醒 阶段。外形：米粉种。系列：传统节日。阶段基调：灵胎初醒，#4A3A2A 主色、#C4A672 辅色，渺小、独行、破败背景，必有孤灯/破庙。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","baby","凡尘砺心","重阳糕 的 凡尘砺心 阶段。外形：小糕塔。系列：传统节日。阶段基调：凡尘砺心，#5B6B7A 主色、#8A9BA8 辅色，行路、风雨、远山，必有雨/风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","growing","道法初成","重阳糕 的 道法初成 阶段。外形：枣泥糕。系列：传统节日。阶段基调：道法初成，#C44B2A 主色、#E8B84B 辅色，光芒初绽、首胜、昂首，必有光芒/法器。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","mature","大劫淬炼","重阳糕 的 大劫淬炼 阶段。外形：步步糕。系列：传统节日。阶段基调：大劫淬炼，#1A0A0A 主色、#8B1A1A 辅色，碎裂、坠落、血与火，必有火焰/裂痕。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","legendary","封神登天","重阳糕 的 封神登天 阶段。外形：福寿糕。系列：传统节日。阶段基调：封神登天，#5B2A8A 主色、#F5D742 辅色，冠冕、宝座、万众仰视，必有冠冕/神位。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
"chongyang_cake","重阳糕","transcendent","归真永恒","重阳糕 的 归真永恒 阶段。外形：登高尊者。系列：传统节日。阶段基调：归真永恒，#F5F0E8 主色、#8A9BA8 辅色，清风、青山、无我之相，必有山水/清风。风格：儿童友好的 2.5D 卡通渲染，柔和渐变背景，居中全身像，正面 3/4 视角，无文字。画布：800×1000 竖版，角色主体占 60% 居中偏下。"
